room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,hotel_address,region
2630.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,337233.0,2.0,1.0,1,1,1,1,1,1,1,49913817.0,Tiêu chuẩn gia đình (Standard Family),Khách sạn AVA Cần Thơ (AVA Hotel Cần Thơ),"233/10 Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ (Mặt tiền đường), Ninh Kiều, Cần Thơ, Việt Nam, 900000",Cần Thơ
2631.0,1,1,1,1,1,1,1,1,1,1.0,22.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,379637.0,2.0,0.0,1,1,1,1,1,1,1,411720.0,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Khách sạn Hậu Giang 2 (Hau Giang 2 Hotel Can Tho),"06-08 Hai Thuong Lan Ong, Phuong Tan An, Q Ninh Kieu, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2632.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,381372.0,2.0,0.0,1,1,1,1,1,1,1,411720.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),Khách sạn Hậu Giang 2 (Hau Giang 2 Hotel Can Tho),"06-08 Hai Thuong Lan Ong, Phuong Tan An, Q Ninh Kieu, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2632.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,476190.0,2.0,0.0,1,1,1,1,1,1,1,411720.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),Khách sạn Hậu Giang 2 (Hau Giang 2 Hotel Can Tho),"06-08 Hai Thuong Lan Ong, Phuong Tan An, Q Ninh Kieu, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2632.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,524691.0,2.0,0.0,1,1,1,1,1,1,1,411720.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),Khách sạn Hậu Giang 2 (Hau Giang 2 Hotel Can Tho),"06-08 Hai Thuong Lan Ong, Phuong Tan An, Q Ninh Kieu, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2633.0,1,1,1,1,1,1,1,1,1,1.0,22.0044327026449,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,361111.0,2.0,0.0,1,1,1,1,1,1,1,37767711.0,Phòng Đôi Cao Cấp (Superior Double Room),Khach san Hoang Mai,"589 Võ Văn Kiệt, Bình Thủy, Cần Thơ, Việt Nam",Cần Thơ
2634.0,1,1,1,1,1,1,1,1,1,1.0,15.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,437500.0,3.0,0.0,1,1,1,1,1,1,1,59727650.0,Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room),Khách Sạn Hải Dương (Khach San Hai Duong),"45 Đường Trần Văn Hoài, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2635.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,221387.0,2.0,0.0,1,1,1,1,1,1,1,76928616.0,Phòng Đôi (Double Room),Nhà nghỉ Gia Bảo Tây Đô 68 Cơ Sở 2 (MOTEL GIA BẢO TÂY ĐÔ 68 CƠ SỞ 2),"151 Đường Nguyễn Văn Cừ, An Bình, Cần Thơ, Việt Nam",Cần Thơ
2635.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,245416.99999999997,2.0,0.0,1,1,1,1,1,1,1,76928616.0,Phòng Đôi (Double Room),Nhà nghỉ Gia Bảo Tây Đô 68 Cơ Sở 2 (MOTEL GIA BẢO TÂY ĐÔ 68 CƠ SỞ 2),"151 Đường Nguyễn Văn Cừ, An Bình, Cần Thơ, Việt Nam",Cần Thơ
2636.0,1,1,1,1,1,1,1,1,1,1.0,17.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,190147.99999999997,2.0,1.0,1,1,1,1,1,1,1,16380048.0,Phòng có giường đôi (1 Double Bed),Khách sạn Kim Phụng Ngân (Khach San Kim Phung Ngan),"Phạm Công Trứ, Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2637.0,1,1,1,1,1,1,1,1,1,1.0,15.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,199907.0,2.0,1.0,1,1,1,1,1,1,1,16380048.0,Phòng Tiêu chuẩn có 2 giường đơn - Không hút thuốc (Standard Room Two Single Beds No Smoking),Khách sạn Kim Phụng Ngân (Khach San Kim Phung Ngan),"Phạm Công Trứ, Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2638.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,291096.0,2.0,0.0,1,1,1,1,1,1,1,60141485.0,Phòng 1 Giường Đôi Lớn (1 Queen Room),Khách sạn Gia Bảo Tây Đô 68 Cơ Sở 3 (HOTEL GIA BẢO TÂY ĐÔ 68 CƠ SỞ 3 ),"67b Đường Số 4, kdc, An Bình, Cần Thơ, Việt Nam",Cần Thơ
2639.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,330972.0,2.0,0.0,1,1,1,1,1,1,1,60141485.0,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),Khách sạn Gia Bảo Tây Đô 68 Cơ Sở 3 (HOTEL GIA BẢO TÂY ĐÔ 68 CƠ SỞ 3 ),"67b Đường Số 4, kdc, An Bình, Cần Thơ, Việt Nam",Cần Thơ
2639.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,348392.0,2.0,0.0,1,1,1,1,1,1,1,60141485.0,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),Khách sạn Gia Bảo Tây Đô 68 Cơ Sở 3 (HOTEL GIA BẢO TÂY ĐÔ 68 CƠ SỞ 3 ),"67b Đường Số 4, kdc, An Bình, Cần Thơ, Việt Nam",Cần Thơ
2640.0,1,1,1,1,1,1,1,1,1,1.0,15.93600130617447,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,620874.0,2.0,0.0,1,1,1,1,1,1,1,12449234.0,Superior Room (No Bathtub),Holiday 2 Hotel,"79 Pham NGoc Thach Str., Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2641.0,1,1,1,1,1,1,1,1,1,1.0,18.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,621889.0,2.0,0.0,1,1,1,1,1,1,1,12449234.0,Superior giường đôi (Superior Double),Holiday 2 Hotel,"79 Pham NGoc Thach Str., Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2641.0,1,1,1,1,1,1,1,1,1,1.0,18.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,721961.9999999999,2.0,0.0,1,1,1,1,1,1,1,12449234.0,Superior giường đôi (Superior Double),Holiday 2 Hotel,"79 Pham NGoc Thach Str., Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2642.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,631427.0,2.0,0.0,1,1,1,1,1,1,1,12449234.0,Phòng Đôi Cao Cấp có Bồn Tắm (Superior Double Room with Bathtub),Holiday 2 Hotel,"79 Pham NGoc Thach Str., Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2642.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,734493.0,2.0,1.0,1,1,1,1,1,1,1,12449234.0,Phòng Đôi Cao Cấp có Bồn Tắm (Superior Double Room with Bathtub),Holiday 2 Hotel,"79 Pham NGoc Thach Str., Cái Khế, Cần Thơ, Việt Nam, 94000",Cần Thơ
2643.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,288223.0,2.0,0.0,1,1,1,1,1,1,1,5028394.0,Phòng giường đôi B - Không hút thuốc (Double Room B - Non-Smoking),Tulip Hotel,"D5/10 + D5/11, Đường số 2, Khu dân cư Long Thịnh, phường Phú Thứ, quận Cái Răng, TP Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2644.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,288223.0,2.0,0.0,1,1,1,1,1,1,1,5028394.0,Phòng giường đôi Có ban công (Balcony Double),Tulip Hotel,"D5/10 + D5/11, Đường số 2, Khu dân cư Long Thịnh, phường Phú Thứ, quận Cái Răng, TP Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2645.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,288223.0,2.0,0.0,1,1,1,1,1,1,1,5028394.0,Phòng giường đôi A - Không hút thuốc (Double Room A - Non-Smoking),Tulip Hotel,"D5/10 + D5/11, Đường số 2, Khu dân cư Long Thịnh, phường Phú Thứ, quận Cái Răng, TP Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2646.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,185185.0,2.0,0.0,1,1,1,1,1,1,1,75131705.0,Phòng Giường Đôi Có Ban Công (2 Người Lớn + 1 Trẻ Em) (Double Room with Balcony (2 Adults + 1 Child)),Motel ANA,"K2-7 đường Võ Nguyên Giáp phường Phú Thứ quận Cái Răng thành phố Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 90000",Cần Thơ
2647.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,185185.0,2.0,0.0,1,1,1,1,1,1,1,75131705.0,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),Motel ANA,"K2-7 đường Võ Nguyên Giáp phường Phú Thứ quận Cái Răng thành phố Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 90000",Cần Thơ
2648.0,1,1,1,1,1,1,1,1,1,1.0,30.0,1.0,1,garden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,324074.0,4.0,0.0,1,1,1,1,1,1,1,75131705.0,Phòng Giường Đôi/2 Giường Đơn Có Sân Hiên (Double or Twin Room with Terrace),Motel ANA,"K2-7 đường Võ Nguyên Giáp phường Phú Thứ quận Cái Răng thành phố Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 90000",Cần Thơ
2649.0,1,1,1,1,1,1,1,1,1,1.0,24.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,367647.0,2.0,0.0,1,1,1,1,1,1,1,39581276.0,Phòng Suite 2 giường (Suite Twin Room),Khách sạn Lucasta (Lucasta Hotel),"2-4 Đường B22, KDC Hưng Phú 1, Cái Răng, Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2650.0,1,1,1,1,1,1,1,1,1,1.0,24.0,0.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,367647.0,2.0,0.0,1,1,1,1,1,1,1,39581276.0,Phòng Tiêu Chuẩn (Standard),Khách sạn Lucasta (Lucasta Hotel),"2-4 Đường B22, KDC Hưng Phú 1, Cái Răng, Cần Thơ, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2651.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,453704.00000000006,2.0,0.0,1,1,1,1,1,1,1,32626851.0,Phòng Đôi Loại Sang (Deluxe Double Room),Gikgo Can Tho,"Hùng Vương 61/3 Hung Vuong st, Thoi Binh ward, Ninh Kieu Dist, Can Tho city, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2651.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,499074.0,2.0,0.0,1,1,1,1,1,1,1,32626851.0,Phòng Đôi Loại Sang (Deluxe Double Room),Gikgo Can Tho,"Hùng Vương 61/3 Hung Vuong st, Thoi Binh ward, Ninh Kieu Dist, Can Tho city, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2651.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,408333.0,1.0,0.0,1,1,1,1,1,1,1,32626851.0,Phòng Đôi Loại Sang (Deluxe Double Room),Gikgo Can Tho,"Hùng Vương 61/3 Hung Vuong st, Thoi Binh ward, Ninh Kieu Dist, Can Tho city, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2652.0,1,1,1,1,1,1,1,1,1,1.0,22.62530896526654,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,361111.0,1.0,0.0,1,1,1,1,1,1,1,32626851.0,Phòng Đơn Có Phòng Tắm Riêng (Single Room With Private Bathroom),Gikgo Can Tho,"Hùng Vương 61/3 Hung Vuong st, Thoi Binh ward, Ninh Kieu Dist, Can Tho city, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2653.0,1,1,1,1,1,1,1,1,1,1.0,30.0,0.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,335019.0,2.0,0.0,1,1,1,1,1,1,1,65964910.0,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),Modern Studio w Balcony and Kitchen,"39 Đường Xuân Hồng, Bình Thủy, Cần Thơ, Việt Nam",Cần Thơ
2653.0,1,1,1,1,1,1,1,1,1,1.0,30.0,0.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,409467.0,2.0,0.0,1,1,1,1,1,1,1,65964910.0,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),Modern Studio w Balcony and Kitchen,"39 Đường Xuân Hồng, Bình Thủy, Cần Thơ, Việt Nam",Cần Thơ
2654.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,garden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,205762.0,2.0,0.0,1,1,1,1,1,1,1,76782867.0,Giường Trong Phòng Ngủ Tập Thể 8 Giường (Bed in 8-Bed Dormitory Room),"Dorm bed in center with balcony, rooftop and floating market tour since 2025","6/28, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam, 94100",Cần Thơ
2654.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,garden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,164609.00000000003,1.0,0.0,1,1,1,1,1,1,1,76782867.0,Giường Trong Phòng Ngủ Tập Thể 8 Giường (Bed in 8-Bed Dormitory Room),"Dorm bed in center with balcony, rooftop and floating market tour since 2025","6/28, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam, 94100",Cần Thơ
2655.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,102881.0,1.0,0.0,1,1,1,1,1,1,1,76782867.0,Giường Đơn trong Phòng ngủ tập thể (Single Bed in Dormitory Room),"Dorm bed in center with balcony, rooftop and floating market tour since 2025","6/28, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam, 94100",Cần Thơ
2656.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,531736.0,2.0,0.0,1,1,1,1,1,1,1,67934965.0,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Senior (Senior Hotel),"7 Đ. Hải Thượng Lãn Ông, Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2656.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,586642.0,2.0,0.0,1,1,1,1,1,1,1,67934965.0,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Senior (Senior Hotel),"7 Đ. Hải Thượng Lãn Ông, Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2657.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,586641.0,2.0,0.0,1,1,1,1,1,1,1,67934965.0,Phòng Loại Sang (Deluxe Room),Khách sạn Senior (Senior Hotel),"7 Đ. Hải Thượng Lãn Ông, Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2657.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,818056.0,3.0,0.0,1,1,1,1,1,1,1,67934965.0,Phòng Loại Sang (Deluxe Room),Khách sạn Senior (Senior Hotel),"7 Đ. Hải Thượng Lãn Ông, Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2657.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,899861.0,2.0,0.0,1,1,1,1,1,1,1,67934965.0,Phòng Loại Sang (Deluxe Room),Khách sạn Senior (Senior Hotel),"7 Đ. Hải Thượng Lãn Ông, Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2658.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,315208.0,2.0,1.0,1,1,1,1,1,1,1,2968865.0,Phòng Đôi (Double Room),Winter Spring Homestay,"75 Ung Văn Khiêm, Cái Khế, Cần Thơ, Việt Nam, 900000",Cần Thơ
2658.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,330688.00000000006,2.0,1.0,1,1,1,1,1,1,1,2968865.0,Phòng Đôi (Double Room),Winter Spring Homestay,"75 Ung Văn Khiêm, Cái Khế, Cần Thơ, Việt Nam, 900000",Cần Thơ
2659.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,342857.0,2.0,1.0,1,1,1,1,1,1,1,2968865.0,Studio Có Ban Công (Studio with Balcony),Winter Spring Homestay,"75 Ung Văn Khiêm, Cái Khế, Cần Thơ, Việt Nam, 900000",Cần Thơ
2660.0,1,1,1,1,1,1,1,1,1,1.0,10.000000000000002,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,275000.0,2.0,0.0,1,1,1,1,1,1,1,295671.0,Phòng Giường Đôi Nhỏ (Small Double Room),Khách sạn Mỹ Kim (My Kim Hotel),"12 Tân Trào, Phường Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2660.0,1,1,1,1,1,1,1,1,1,1.0,10.000000000000002,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,250000.0,1.0,0.0,1,1,1,1,1,1,1,295671.0,Phòng Giường Đôi Nhỏ (Small Double Room),Khách sạn Mỹ Kim (My Kim Hotel),"12 Tân Trào, Phường Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2661.0,1,1,1,1,1,1,1,1,1,1.0,10.000000000000002,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,275000.0,2.0,0.0,1,1,1,1,1,1,1,295671.0,Phòng Đôi Loại Sang (Deluxe Double Room),Khách sạn Mỹ Kim (My Kim Hotel),"12 Tân Trào, Phường Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2661.0,1,1,1,1,1,1,1,1,1,1.0,10.000000000000002,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,247500.00000000003,1.0,0.0,1,1,1,1,1,1,1,295671.0,Phòng Đôi Loại Sang (Deluxe Double Room),Khách sạn Mỹ Kim (My Kim Hotel),"12 Tân Trào, Phường Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2662.0,1,1,1,1,1,1,1,1,1,1.0,15.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,324074.0,2.0,0.0,1,1,1,1,1,1,1,295671.0,Phòng Tiêu chuẩn Giường Đôi (Standard Double Bed),Khách sạn Mỹ Kim (My Kim Hotel),"12 Tân Trào, Phường Tân An, Bến Ninh Kiều, Cần Thơ, Việt Nam",Cần Thơ
2663.0,1,1,1,1,1,1,1,1,1,1.0,12.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,372222.0,2.0,0.0,1,1,1,1,1,1,1,32616060.0,Phòng Superior Giường Đôi/2 Giường Đơn Có Sân Hiên (Superior Double or Twin Room with Terrace),WELKOM INN,"30C/8, đường Nguyễn Văn Trỗi, Phường Xuân Khánh, Ninh Kiều, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2664.0,1,1,1,1,1,1,1,1,1,1.0,16.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,383333.0,3.0,0.0,1,1,1,1,1,1,1,32616060.0,Phòng Comfort 3 Người (Comfort Triple Room),WELKOM INN,"30C/8, đường Nguyễn Văn Trỗi, Phường Xuân Khánh, Ninh Kiều, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam",Cần Thơ
2665.0,1,1,1,1,1,1,1,1,1,1.0,24.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,471367.0,2.0,0.0,1,1,1,1,1,1,1,78363020.0,Phòng Studio - 2 người (Studio - 2 people),Lamy's House,"Đ. Lý Tự Trọng, Thới Binh, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam, 900000",Cần Thơ
2666.0,1,1,1,1,1,1,1,1,1,1.0,24.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,495833.0,2.0,0.0,1,1,1,1,1,1,1,78363020.0,Studio,Lamy's House,"Đ. Lý Tự Trọng, Thới Binh, Trung tâm thành phố Cần Thơ, Cần Thơ, Việt Nam, 900000",Cần Thơ
2667.0,1,1,1,1,1,1,1,1,1,1.0,36.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,416667.00000000006,2.0,0.0,1,1,1,1,1,1,1,68415219.0,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở An Khánh (Modern Studio With City View And Kitchen)","385F/31-32 Đ. Trần Nam Phú, Xuân Khánh, J.Village - Dream House, An Khánh, Cần Thơ, Việt Nam, 900000",Cần Thơ
2668.0,1,1,1,1,1,1,1,1,1,1.0,16.34031820411438,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,639134.0,2.0,1.0,1,1,1,1,1,1,1,68415219.0,Nhà riêng (home),"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở An Khánh (Modern Studio With City View And Kitchen)","385F/31-32 Đ. Trần Nam Phú, Xuân Khánh, J.Village - Dream House, An Khánh, Cần Thơ, Việt Nam, 900000",Cần Thơ
2669.0,1,1,1,1,1,1,1,1,1,1.0,18.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,315817.0,2.0,0.0,1,1,1,1,1,1,1,13422620.000000002,Phòng Đôi Loại Sang (Deluxe Double Room),Khách sạn Minh Minh Nam (Minh Minh Nam Hotel),"A4/27, duong so 4, KDC Nam Long, KV2, Phuong Hung Thanh, Quan Cai Rang, Thanh pho Can Tho, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
2669.0,1,1,1,1,1,1,1,1,1,1.0,18.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,425926.0,2.0,0.0,1,1,1,1,1,1,1,13422620.000000002,Phòng Đôi Loại Sang (Deluxe Double Room),Khách sạn Minh Minh Nam (Minh Minh Nam Hotel),"A4/27, duong so 4, KDC Nam Long, KV2, Phuong Hung Thanh, Quan Cai Rang, Thanh pho Can Tho, Cái Răng, Cần Thơ, Việt Nam, 900000",Cần Thơ
