hotel_id,hotel_name,hotel_address,region
23087118,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC sea tower Quy Nhon - Kizz House)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
35308672,Căn hộ khách sạn FLC Sea Tower Quy Nhơn Seaview (FLC Sea Tower Quy Nhon Seaview Condotel),"Nguyễn Trung Tín, Thành phố biển, Việt Nam",Bình Định
78975271,Căn hộ TMS OCEAN PANORAMA ( TMS OCEAN PANORAMA - Quy Nhơn Apartment ),"28 Nguyễn Huệ TMS, Phường Lê Lợi, Thành phố biển, Việt Nam",Bình Định
34404067,Căn hộ Sea View - Altara Quy Nhơn (Sea View Apartment - Altara Quy Nhon),"76 Trần Hưng Đạo Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
70957009,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Altara residences Quy Nhon- view biển)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
69799137,"Nhà riêng m² 3 phòng ngủ, 2 phòng tắm riêng ở Nhơn Lý (Home SÂU)","Nhơn Lý, Việt Nam",Bình Định
78275123,"m² 5 phòng ngủ, 5 phòng tắm riêng ở Thành phố biển (Homestay mi House quy nhon)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
36924743,FLC SEA TOWER QUY NHON - JAPANDI HOUSE,"2 Nguyễn Trung Tín FLC Sea Tower Quy Nhơn, Thành phố biển, Việt Nam",Bình Định
51984745,Wins House - FLC Sea Tower Quy Nhon,"44 Võ Thị Yến TT. Bình Định, Thành phố biển, Việt Nam",Bình Định
78342792,Moon Light Hotel Quy Nhon by BAYLUXURY,"26 Nguyen Viet Xuan Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
61725966,Khách sạn H Quy Nhơn (H Hotel Quy Nhơn),"105A Trần Hưng Đạo Hải Cảng, Thành phố biển, Việt Nam",Bình Định
77215749,Căn Hộ FLC SEA TOWER Quy Nhơn View Biển Giá Rẻ (Can Ho FLC SEA TOWER Quy Nhon View Bien Gia Re),"44e Võ Thị Yến Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
33951936,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SKY BEACH QUY NHON),"Nguyễn Trung Tín, Thành phố biển, Việt Nam",Bình Định
31431505,"Căn hộ 95 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (BBnB Home RESIDENCE (Sai Gon))","Lê Đức Thọ, Thành phố biển, Việt Nam",Bình Định
67846880,FLC Sea Tower Quy Nhơn-Khách Sạn 5 Sao Mặt Biển-Hồ Bơi Bốn Mùa-TT Apartment (FLC Sea Tower Quy Nhon-Khach San 5 Sao Mat Bien-Ho Boi Bon Mua-TT Apartment),"2 Nguyễn Trung Tín 29 Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
36928989,"Căn hộ 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER QUY NHON - COLOR HOUSE)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
25116480,Khách sạn Century Palace (Century Palace Hotel),"2 Phan Dinh Phung Binh Dinh, Việt Nam",Bình Định
6873795,Khách sạn Anh Vy (Anh Vy Hotel),"08 An Dương Vương Tỉnh Bình Định, Thành phố Quy Nhơn, Việt Nam",Bình Định
68415436,SÓNG Coffee & Homestay (SONG Coffee & Homestay),"Nhơn Hải, Việt Nam",Bình Định
69127458,Nhà Nghỉ Phát Lợi (Nha Nghi Phat Loi),"Phát Lợi  5 phòng, Việt Nam",Bình Định
41605947,Ánh Dương (Anh Duong),"Xa Nhơn Hải Quy Nhơn Bình Định, Việt Nam",Bình Định
79081787,Khách sạn Sơn Hà Quy Nhơn (SƠN HÀ HOTEL QUY NHƠN),"12 TRẦN HOÀN QUY NHƠN NAM GIA LAI Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
76583795,"Nhà riêng 25 m² 2 phòng ngủ, 1 phòng tắm riêng ở Trạm xe buýt (minh tandsf)","Trạm xe buýt, Việt Nam",Bình Định
33882988,"Căn hộ 106 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER CONDOTEL - FLC Sea Tower Jasmine)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
15635334,Trieu Hoang Hotel,"37 Chương Dương Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32700892,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80606377,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Homestay Dâu Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80156755,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Beachfront Studio Balcony|TMS Quy Nhon Hupasearest)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
66720033,"Căn hộ nguyên căn 2 phòng ngủ, 1 phòng khách (Can ho nguyen can 2 phong ngu, 1 phong khach)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
36895103,Xuân Hải Complex-Hotel (Xuan Hai Complex-Hotel),"Xuân Hải Thôn 4, Việt Nam",Bình Định
64279350,My Hotel Quy Nhơn (My Hotel Quy Nhon),"8/1 An Dương Vương Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32194319,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhon - Panoramic beach view 2BRs apartment)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80165738,FLC Sea Tower - View Biển Quy Nhon (FLC Sea Tower - View Bien Quy Nhon),"42d Võ Thị Yến Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34164635,"Căn hộ 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS PullMan Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80156762,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Seafront Studio w/Balcony|TMS Quy Nhon Hupasearest)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
52220486,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower 2 Phòng Ngủ View Biển)","44 Võ Thị Yến Quy Nhơn (Bình Định), Phường Nguyễn Văn Cừ, Thành phố biển, Việt Nam",Bình Định
23172137,"Căn hộ studio 47 m² có 1 phòng tắm riêng ở Thành phố biển (Condotel TMS Quy Nhon, Phong Cách Hoàng Gia)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
23147309,Căn hộ studio 47 m² có 1 phòng tắm riêng ở Thành phố biển (TMS Luxury Homestay Direct Ocean View 1 King bed),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
78928199,Kim Thảo Homestay (Kim Thao Homestay),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32886162,Your Home,"8 Tong Phuoc Pho Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
60012111,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn Hộ Biển Altara Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
39633312,"Căn hộ 71 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Cho thuê căn hộ chuẩn khách sạn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
44504126,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp 2 PN Altara Quy Nhơn, view biển)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
41438381,"Nhà riêng 118 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ cho thuê FLC SeaTower Qui Nhơn HH)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
68611267,MầM Homestay (MaM Homestay),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
61013937,Khách sạn Kinh Bắc Quy Nhơn (Kinh Bac Hotel Quy Nhon),"1120 ui vang Bãi Dài, Việt Nam",Bình Định
46006621,"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ studio )","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31473405,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn Hộ Khách Sạn FLC Sea TowerQuy Nhơn-ND Condotel)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80156754,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Luxury Seaview w/Balcony| TMS Quy Nhon Hupasearest)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
43194564,"Căn hộ 1000 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn Hộ Altara Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31192454,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32863397,"Căn hộ 12 m² 1 phòng ngủ, 1 phòng tắm riêng ở Nhơn Lý (Nhà Nghĩ Trường Phi)","Nhơn Lý, Việt Nam",Bình Định
31234121,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Pineapple)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
50004282,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (QUI NHON LUXURY OCEAN HIGH VIEW #27 FLOORS STUDIO)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
30978571,FLC Sea Tower Quy Nhơn - Homestay (FLC Sea Tower Quy Nhơn - Homostay),"01 Nguyen Trung Tin Room 5-29, Nguyen Van Cu Phường, Thành phố biển, Việt Nam",Bình Định
45586129,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (moonlingth hotel)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
38589079,FLC Sea Tower Quy Nhơn - Beach View Condotel (FLC Sea Tower Quy Nhon - Beach View Condotel),"Nguyễn Trung Tín, Thành phố biển, Việt Nam",Bình Định
32831311,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ khách sạn View Biển- Thành phố Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
21873230,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS Luxury Homestay 2 giường đôi view biển),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
50142265,"Căn hộ 110 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn 3PN)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
36159944,Căn hộ TMS View Biển Luxury Quy Nhơn (TMS Apartments View Bien Luxury Quy Nhon),"28 Nguyễn Huệ Quy Nhon, Thành phố biển, Việt Nam",Bình Định
55133009,Villa Quy Nhơn Gần Biển Gần Trung Tâm - Biệt Thự Quy Nhơn Gần Biển (Villa Quy Nhon Gan Bien Gan Trung Tam - Biet Thu Quy Nhon Gan Bien),"Lê Thánh Tôn, Thành phố biển, Việt Nam",Bình Định
51131340,"Biệt thự 300 m² 8 phòng ngủ, 8 phòng tắm riêng ở Nhơn Lý (Villa Eo Gió)","Nhơn Lý, Việt Nam",Bình Định
70213556,Nhà Của Táo HomeStay Quy Nhơn (Nha Cua Tao HomeStay Quy Nhon),"18/9 Trần Văn Ơn Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
78342145,Khách sạn Quy Nhơn Center,"51 hoang dieu Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
34014948,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - TT Apartment)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31072664,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Bighome Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
62141028,TMS Quy Nhơn The Maris House (TMS QUY NHƠN THE MARIS HOUSE),"28 Nguyễn Huệ Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
33382554,Căn Hộ TMS 28 Nguyễn Huệ - Xuan Phuong House (Can Ho TMS 28 Nguyen Hue - Xuan Phuong House),"28 Nguyễn Huệ Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
42303337,Gia Hoang Hotel,"10 Tú Xương Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
33956176,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Pullman Căn Hộ Quy Nhơn - TMS Aparment)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
22985737,SUNSHINE HOTEL,"11 Trần Văn Ơn Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
76855459,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Nhà của hân)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
55140444,"Căn hộ 400 m² 1 phòng ngủ, 13 phòng tắm riêng ở Thành phố biển (KS HOANG PHAT)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
38647576,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (The J'Adore Hotel Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
25016064,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Joyful Seaview Apartment- TMS Quy Nhon)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
39068159,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trạm xe buýt (T^R STUDIO APARMENT)","Trạm xe buýt, Việt Nam",Bình Định
51985843,"Căn hộ 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower 3 Phòng Ngủ View Biển)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80156756,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Chic Studio SeaView | TMS Quy Nhon Hupasearest)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
78308336,Lux Căn Hộ View Biển - TMS PullMan SeaView (Lux Can Ho View Bien - TMS PullMan SeaView),"28 Nguyễn Huệ Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
38754526,"Nhà riêng 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Flc Sea Tower Quy Nhơn- VIP HOUSE)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
78341369,Mira Boutique Hotel Quy Nhon,"20 Han Mac Tu Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
78345487,FLC Sea Tower - Quynhon Homes,"02 nguyen trung tin Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
38580621,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Phú Tài Residence - Van Tam Services Viet Nam 3)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
38635888,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS và FLC quy nhơn )","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34144475,"Căn hộ 65 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Summer's House 2 Quy Nhơn)","Quy Nhơn, Việt Nam",Bình Định
31040306,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes 2 Bedrooms Ocean View Altara Quy Nhon)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32321094,"Nhà riêng 30 m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (La Luna Quy Nhon)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
7406850,Khách Sạn Biển Xanh Quy Nhơn (Bien Xanh Hotel Quy Nhon),"25 Vo Thi Yen Đường, Thành phố biển, Việt Nam",Bình Định
48543527,Khách sạn Rustic (Rustic Hotel),"21 Trần Cao Vân Trần Phú, Thành phố biển, Việt Nam",Bình Định
30920987,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes Corner Suites 2 Bedroom with Bathtub)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34259056,"Căn hộ 120 m² 3 phòng ngủ, 3 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ cao cấp 3 phòng ngủ sát biển FLC Sea Tower)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
52668241,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Halo Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
21994531,TMS Apartment studio,"28 Đường Nguyễn Huệ 7, Thành phố biển, Việt Nam",Bình Định
30794718,Căn hộ studio 55 m² có 1 phòng tắm riêng ở Thành phố biển (TMS tầng 20),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
36998997,"Căn hộ 54 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (CĂN HỘ ALTARA CAO CẤP)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34465401,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC Sea Tower - Newday Travel Condotel )","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
37371200,"Căn hộ 83 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (Quy Nhon Color)","Quy Nhơn, Việt Nam",Bình Định
34145072,"Căn hộ 48 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (T-studio Căn hộ du lịch 2PN ở trung tâm Quy Nhơn)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31496393,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Khách sạn ,căn hộ nghỉ dưỡng giá rẻ)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31473368,Lavie2,"28 Nguyễn Huệ Quy Nhơn (Bình Định), Căn hộ TMS LUXURY  Thành phố biển, Việt Nam",Bình Định
36922615,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower - KALA House)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
52053427,ALTARA Quy Nhơn - Căn hộ cao cấp RUBY (ALTARA Quy Nhơn - RUBY Luxury Apartment),"76 Tran Hung Dao, Thành phố biển, Việt Nam",Bình Định
35750938,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Altara Department, Hải Cảng, Quy Nhơn, Bình Định)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34653352,FLC Sea Tower Codotel Quy Nhon,"66 Võ Thị Yến Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
72816450,TMS Quy Nhơn - Hupasearest Apartment SeaView (TMS Quy Nhon - Hupasearest Apartment SeaView),"28 Nguyễn Huệ Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
33499136,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (The Park Home -FLC Sea Tower căn hộ 47m2 view biển)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32843050,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (LUXURY 1-Bedroom rental apartment OCEAN VIEW)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
64276373,FLC Sea Tower Quy Nhơn-Codotel 5 Sao View Trực Diện Biển-Hồ Bơi 4 Mùa (FLC Sea Tower Quy Nhon-Codotel 5 Sao View Truc Dien Bien-Ho Boi 4 Mua),"2 Nguyễn Trung Tín Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32515722,FLC Sea Tower Quy Nhơn - Kadupul Home (FLC Sea Tower Quy Nhon - Kadupul Home),"01 Nguyễn Trung Tín Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
37427937,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn 25.31)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
33159519,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn căn hộ cao cấp View Biển)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
64665774,FLC Sea Tower-Khách Sạn Mặt Biển Trung Tâm TP Quy Nhơn-Hải Apartment (FLC Sea Tower-Khach San Mat Bien Trung Tam TP Quy Nhon-Hai Apartment),"Nguyễn Trung Tín, Thành phố biển, Việt Nam",Bình Định
31211826,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32348710,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
35541229,"Căn hộ 600 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS pullman hioo luxury)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
37796754,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC SEA TOWER Quy Nhơn - Mon Aparment)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
38589024,"Nhà riêng 280 m² 6 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Sohi Homestay)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
38746690,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - VIP HOUSE)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32784739,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp 2 phòng ngủ view cảng biển )","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
80156759,"Nhà riêng m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Family Seaview Apartment |TMS Quy Nhơn Hupasearest)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
34486175,"Căn hộ 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER 3BR - Q HOUSE APARTMENT)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
72814238,Altara Residences Apartment - Góc View Biển Tầng 15 (Altara Residences Apartment - Goc View Bien Tang 15),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
39892686,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ nghĩ dưỡng cao cấp Altara Residences)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
37014340,"Nhà riêng 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (KIM Căn hộ khách sạn 2pn view biển trung tâm tp)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
24179314,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ sang trọng cho gia đình),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
31638400,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS QUY NHON 2111)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
32355086,"Căn hộ 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (COZI APARTEL )","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
31494498,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Khách sạn nhìn ra biển, quảng trường, phố ẩm thực)","Quy Nhơn (Bình Định), Trung tâm Thành phố Quy Nhơn, Việt Nam",Bình Định
47771797,Căn hộ studio 47 m² có 1 phòng tắm riêng ở Thành phố biển (Queen Apartment),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
62895944,Salah Hotel Quy Nhon,"09 Le Lai Quy Nhơn (Bình Định), Ngo May Phường, Thành phố biển, Việt Nam",Bình Định
23070632,Căn hộ FLC Sea Tower Quy Nhơn - Hừng Đông Tourist (FLC Sea Tower Apartment Quy Nhon - Hung Dong Tourist),"FLC Sea Tower, Thành phố biển, Việt Nam",Bình Định
51651054,TMS Quy Nhơn-Chuee Homestay (TMS Quy Nhon-Chuee Homestay),"Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
51909015,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn Luxury Homestay - Căn Hộ Du Lịch)","Quy Nhơn (Bình Định), Thành phố biển, Việt Nam",Bình Định
65867796,Khách sạn Cosmo Stars Bạc Liêu (COSMO STARS HOTEL BAC LIEU),"31A Tran Phu Phuong Bạc Lieu, Việt Nam",Bạc Liêu
64608699,Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu),"139A Hai B Trưng, Phường Bạc Li u, Việt Nam",Bạc Liêu
67598114,SUNRISE Hotel Bac Lieu,"House no 37 - 39, Việt Nam",Bạc Liêu
68145704,Phụng Hoàng Vũ (Phung Hoang Vu),"89 Phan Văn Xoàn Tỉnh Bạc Liêu, Phường 2, Thành phố Bạc Liêu, Việt Nam",Bạc Liêu
