hotel_id,hotel_name,hotel_address,region
31473405,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn Hộ Khách Sạn FLC Sea TowerQuy Nhơn-ND Condotel)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
80156754,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Luxury Seaview w/Balcony| TMS Quy Nhon Hupasearest)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
43194564,"Căn hộ 1000 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn Hộ Altara Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31192454,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32863397,"Căn hộ 12 m² 1 phòng ngủ, 1 phòng tắm riêng ở Nhơn Lý (Nhà Nghĩ Trường Phi)","Nhơn Lý, Quy Nhơn (Bình Định), Vietnam",Bình Định
31234121,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Pineapple)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
50004282,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (QUI NHON LUXURY OCEAN HIGH VIEW #27 FLOORS STUDIO)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
30978571,FLC Sea Tower Quy Nhơn - Homestay (FLC Sea Tower Quy Nhơn - Homostay),"Room 5-29, FLC Sea Tower, 01 Nguyen Trung Tin, Nguyen Van Cu Ward, Quy Nhon City, Binh Dinh, Vietnam, Thành phố biển, Quy Nhơn (Bình Định)",Bình Định
45586129,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (moonlingth hotel)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
38589079,FLC Sea Tower Quy Nhơn - Beach View Condotel (FLC Sea Tower Quy Nhon - Beach View Condotel),"Nguyễn Trung Tín, FLC Sea Tower, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32831311,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ khách sạn View Biển- Thành phố Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
21873230,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS Luxury Homestay 2 giường đôi view biển),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
50142265,"Căn hộ 110 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn 3PN)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
36159944,Căn hộ TMS View Biển Luxury Quy Nhơn (TMS Apartments View Bien Luxury Quy Nhon),"28 Nguyễn Huệ, Quy Nhon, Vietnam, Thành phố biển, Quy Nhơn (Bình Định)",Bình Định
55133009,Villa Quy Nhơn Gần Biển Gần Trung Tâm - Biệt Thự Quy Nhơn Gần Biển (Villa Quy Nhon Gan Bien Gan Trung Tam - Biet Thu Quy Nhon Gan Bien),"Lê Thánh Tôn, Xuân Diệu, Lê Lợi, Hai Thuong Lan Ong, To Huu, Ngo May, Dien Hong, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
51131340,"Biệt thự 300 m² 8 phòng ngủ, 8 phòng tắm riêng ở Nhơn Lý (Villa Eo Gió)","Nhơn Lý, Quy Nhơn (Bình Định), Vietnam",Bình Định
70213556,Nhà Của Táo HomeStay Quy Nhơn (Nha Cua Tao HomeStay Quy Nhon),"18/9 Trần Văn Ơn, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
78342145,Khách sạn Quy Nhơn Center,"51 hoang dieu, Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
34014948,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - TT Apartment)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31072664,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Bighome Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
62141028,TMS Quy Nhơn The Maris House (TMS QUY NHƠN THE MARIS HOUSE),"28 Nguyễn Huệ, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
33382554,Căn Hộ TMS 28 Nguyễn Huệ - Xuan Phuong House (Can Ho TMS 28 Nguyen Hue - Xuan Phuong House),"28 Nguyễn Huệ, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
42303337,Gia Hoang Hotel,"10 Tú Xương, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
33956176,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Pullman Căn Hộ Quy Nhơn - TMS Aparment)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
22985737,SUNSHINE HOTEL,"11 Trần Văn Ơn, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
76855459,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Nhà của hân)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
55140444,"Căn hộ 400 m² 1 phòng ngủ, 13 phòng tắm riêng ở Thành phố biển (KS HOANG PHAT)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
38647576,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (The J'Adore Hotel Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
25016064,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Joyful Seaview Apartment- TMS Quy Nhon)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
39068159,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trạm xe buýt (T^R STUDIO APARMENT)","Trạm xe buýt, Quy Nhơn (Bình Định), Vietnam",Bình Định
51985843,"Căn hộ 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower 3 Phòng Ngủ View Biển)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
80156756,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Chic Studio SeaView | TMS Quy Nhon Hupasearest)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
78308336,Lux Căn Hộ View Biển - TMS PullMan SeaView (Lux Can Ho View Bien - TMS PullMan SeaView),"28 Nguyễn Huệ, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
38754526,"Nhà riêng 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Flc Sea Tower Quy Nhơn- VIP HOUSE)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
78341369,Mira Boutique Hotel Quy Nhon,"20 Han Mac Tu, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
78345487,FLC Sea Tower - Quynhon Homes,"02 nguyen trung tin, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
38580621,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Phú Tài Residence - Van Tam Services Viet Nam 3)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
38635888,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS và FLC quy nhơn )","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
34144475,"Căn hộ 65 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Summer's House 2 Quy Nhơn)","Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
31040306,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes 2 Bedrooms Ocean View Altara Quy Nhon)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32321094,"Nhà riêng 30 m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (La Luna Quy Nhon)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
7406850,Khách Sạn Biển Xanh Quy Nhơn (Bien Xanh Hotel Quy Nhon),"25 Vo Thi Yen street, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
48543527,Khách sạn Rustic (Rustic Hotel),"21 Trần Cao Vân, Trần Phú, Rustic Hotel, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
30920987,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes Corner Suites 2 Bedroom with Bathtub)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
34259056,"Căn hộ 120 m² 3 phòng ngủ, 3 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ cao cấp 3 phòng ngủ sát biển FLC Sea Tower)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
52668241,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Halo Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
21994531,TMS Apartment studio,"28 Đường Nguyễn Huệ 7, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
30794718,Căn hộ studio 55 m² có 1 phòng tắm riêng ở Thành phố biển (TMS tầng 20),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
36998997,"Căn hộ 54 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (CĂN HỘ ALTARA CAO CẤP)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
34465401,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC Sea Tower - Newday Travel Condotel )","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
37371200,"Căn hộ 83 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (Quy Nhon Color)","Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
34145072,"Căn hộ 48 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (T-studio Căn hộ du lịch 2PN ở trung tâm Quy Nhơn)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31496393,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Khách sạn ,căn hộ nghỉ dưỡng giá rẻ)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31473368,Lavie2,"28 Nguyễn Huệ, Căn hộ TMS LUXURY HOTEL & RESIDENCES Quy Nhơn, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
36922615,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower - KALA House)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
52053427,ALTARA Quy Nhơn - Căn hộ cao cấp RUBY (ALTARA Quy Nhơn - RUBY Luxury Apartment),"No. 76, Tran Hung Dao, Hai Cargo, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
35750938,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Altara Department, Hải Cảng, Quy Nhơn, Bình Định)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
34653352,FLC Sea Tower Codotel Quy Nhon,"66 Võ Thị Yến, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
72816450,TMS Quy Nhơn - Hupasearest Apartment SeaView (TMS Quy Nhon - Hupasearest Apartment SeaView),"28 Nguyễn Huệ, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
33499136,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (The Park Home -FLC Sea Tower căn hộ 47m2 view biển)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32843050,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (LUXURY 1-Bedroom rental apartment OCEAN VIEW)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
64276373,FLC Sea Tower Quy Nhơn-Codotel 5 Sao View Trực Diện Biển-Hồ Bơi 4 Mùa (FLC Sea Tower Quy Nhon-Codotel 5 Sao View Truc Dien Bien-Ho Boi 4 Mua),"2 Nguyễn Trung Tín, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32515722,FLC Sea Tower Quy Nhơn - Kadupul Home (FLC Sea Tower Quy Nhon - Kadupul Home),"01 Nguyễn Trung Tín, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
37427937,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn 25.31)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
33159519,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn căn hộ cao cấp View Biển)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
64665774,FLC Sea Tower-Khách Sạn Mặt Biển Trung Tâm TP Quy Nhơn-Hải Apartment (FLC Sea Tower-Khach San Mat Bien Trung Tam TP Quy Nhon-Hai Apartment),"Nguyễn Trung Tín, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31211826,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32348710,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
35541229,"Căn hộ 600 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS pullman hioo luxury)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
37796754,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC SEA TOWER Quy Nhơn - Mon Aparment)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
38589024,"Nhà riêng 280 m² 6 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Sohi Homestay)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
38746690,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - VIP HOUSE)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32784739,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp 2 phòng ngủ view cảng biển )","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
80156759,"Nhà riêng m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Family Seaview Apartment |TMS Quy Nhơn Hupasearest)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
34486175,"Căn hộ 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER 3BR - Q HOUSE APARTMENT)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
72814238,Altara Residences Apartment - Góc View Biển Tầng 15 (Altara Residences Apartment - Goc View Bien Tang 15),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
39892686,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ nghĩ dưỡng cao cấp Altara Residences)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
37014340,"Nhà riêng 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (KIM Căn hộ khách sạn 2pn view biển trung tâm tp)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
24179314,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ sang trọng cho gia đình),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
31638400,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS QUY NHON 2111)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
32355086,"Căn hộ 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (COZI APARTEL )","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
31494498,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Khách sạn nhìn ra biển, quảng trường, phố ẩm thực)","Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Vietnam",Bình Định
47771797,Căn hộ studio 47 m² có 1 phòng tắm riêng ở Thành phố biển (Queen Apartment),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
62895944,Salah Hotel Quy Nhon,"09 Le Lai, Ngo May Ward, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
23070632,Căn hộ FLC Sea Tower Quy Nhơn - Hừng Đông Tourist (FLC Sea Tower Apartment Quy Nhon - Hung Dong Tourist),"FLC Sea Tower, Nguyen Trung Tin, Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
51651054,TMS Quy Nhơn-Chuee Homestay (TMS Quy Nhon-Chuee Homestay),"Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
51909015,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn Luxury Homestay - Căn Hộ Du Lịch)","Thành phố biển, Quy Nhơn (Bình Định), Vietnam",Bình Định
65867796,Khách sạn Cosmo Stars Bạc Liêu (COSMO STARS HOTEL BAC LIEU),"31A Tran Phu, Phuong Bạc Lieu, Tinh Ca Mau, Viet Nam, Bạc Liêu, Vietnam",Bạc Liêu
64608699,Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu),"Số 139A, Hai B Trưng, Phường Bạc Li u, Tỉnh C Mau, Bạc Liêu, Vietnam",Bạc Liêu
67598114,SUNRISE Hotel Bac Lieu,"House no 37 - 39, Tran Huynh Street, Bạc Liêu, Vietnam",Bạc Liêu
68145704,Phụng Hoàng Vũ (Phung Hoang Vu),"89 Phan Văn Xoàn, Phường 2, Thành phốBạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Vietnam",Bạc Liêu
18764064,Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu),"86 Ninh Bình, Bạc Liêu, Vietnam",Bạc Liêu
64005153,Khách sạn Lucky (Lucky Hotel),"No. 8, Phan Dinh Phung, Ward 3, Bạc Liêu, Vietnam",Bạc Liêu
50110519,Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL),"VincomHG-01, HG-03, Tran Huynh Street, Khom 3, Ward 7, Bạc Liêu, Vietnam",Bạc Liêu
35052598,Khách sạn Happy (Happy Hotel),"57-59 Ngô Quang Nhã, Happy Hotel, Bạc Liêu, Vietnam",Bạc Liêu
1809347,Khách sạn New Palace (New Palace Bac Lieu Hotel),"36 Trần Quang Diệu, Khu Địa Ốc, P1. Thành phố. Bạc Liêu, Bạc Liêu, Vietnam",Bạc Liêu
10729253,Khách sạn Vân Nhi (Khach san Van Nhi),"56 Đường Lê Hồng Phong, phường 2, Thành phốBạc Liêu, tỉnh Bạc Liêu 6, Bạc Liêu, Vietnam",Bạc Liêu
517296,Sai Gon Bac Lieu Hotel,"2-4-6 Hoàng Văn Thụ, Phường 3, Thành Phố Bạc Liêu, Bạc Liêu, Vietnam, 0084078",Bạc Liêu
63810199,Nhà nghỉ Bình Dân Số 3 (NHA NGHI BINH DAN SO 3),"No. 3, Bridge, Ward 2, Residential Area, Khu Dân Cư, Bạc Liêu, Vietnam",Bạc Liêu
924063,Khách sạn Trần Vinh (Tran Vinh Hotel),"85-87 đường Hai Bà Trưng, Bạc Liêu, Vietnam",Bạc Liêu
17556303,Tru by Hilton Trung tâm thành phố Bắc Giang (Tru by Hilton Bac Giang City Centre),"08 Nguyen Van Cu Street, Bắc Giang, Vietnam",Bắc Giang
48023085,Khách sạn Linn Bắc Giang (Linn Hotel Bac Giang),"218 Nguyễn Thị Lưu, Bắc Giang, Vietnam",Bắc Giang
4124059,Khách sạn Ravatel Luxury Bắc Giang (Ravatel Luxury Hotel Bac Giang),"Số 1, Đường Hùng Vương 1, Phường Lê Lợi, Bắc Giang, Vietnam",Bắc Giang
61642718,Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang),"No. 162, Nguyen Thi Luu, Ngo Quyen Ward, Vietnam, Bắc Giang",Bắc Giang
734886,Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel),"Quảng trường 3/2, đường Hoàng Văn Thụ, phường Ngô Quyền, Bắc Giang, Vietnam",Bắc Giang
3001017,Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang),"Số 3, Đường Hùng Vương 1, Phường Lê Lợi, Thành phố Bắc Giang, Bắc Giang, Vietnam",Bắc Giang
68696969,Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP),"Vinhomes Sky Park, 43 Ngô Gia Tự, Bắc Giang, Vietnam",Bắc Giang
22039369,Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang),"10 Minh Khai 2, Hoang Van Thu, Bắc Giang, Vietnam",Bắc Giang
28196964,Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang),"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Vietnam, Bắc Giang",Bắc Giang
49381642,Khách sạn Sky (Sky Hotel),"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang",Bắc Giang
56208600,Khách Sạn Thắng Lợi Bắc Giang (Khach San Thang Loi Bac Giang),"299 Cả Trọng, Bắc Giang, Vietnam",Bắc Giang
66760264,"Nhà riêng 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (VIN SkyPark BAC GIANG/1Bed/Self checkin/shadow)","Bắc Giang, Vietnam",Bắc Giang
52338669,"Căn hộ 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bắc Giang (City park view-2BR: Tub&Netflix)","59 Nguyen Van Cu, Ngo Quyen Ward, Saigontel Apartment, Bắc Giang, Vietnam",Bắc Giang
76969955,Sky Night Hotel 2,"Đường Cao Tốc Bắc – Nam Phía Đông, Bắc Giang, Vietnam",Bắc Giang
62265740,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (Vinhomes Sky Park Bắc Giang A)","Bắc Giang, Vietnam",Bắc Giang
59602456,Khách sạn Trang Anh Bắc Giang (Trang Anh Hotel Bắc Giang),"Song Khê 1, Bắc Giang, Vietnam",Bắc Giang
55641220,Khách sạn Sơn Nữ,"Đường. Kon Tum, Đức Xuân, 2 floor building, Bắc Kạn, Vietnam",Bắc Kạn
18089960,Nhà nghỉ Phúc Anh - Cơ sở 1 (Nha nghi Phuc Anh - Co so 1),"Đường Kon Tum Số 190, Bắc Kạn, Vietnam",Bắc Kạn
50214818,An vũ hotel (An vu hotel),"472 Đường Kon Tum, Bắc Kạn, Vietnam",Bắc Kạn
75483969,Thảo Hân Hotel (Thao Han Hotel),"1 Trần Hưng Đạo, Bắc Kạn, Vietnam",Bắc Kạn
61045116,Nặm Pé Homestay,"Thôn Pác Ngòi, xã Nam Mẫu, huyện Ba Bể, tỉnh Bắc Kạn, Ba Bể, Ba Be, Vietnam",Bắc Kạn
58339329,Duy Tuyên Ba Bể homestay Free BBQ (Duy Tuyen Ba Be Homestay Free BBQ),"Ban Pac Ngoi, Nam Mau Commune, Ba Be District, Bac Kan, Vietnam, Ba Bể, Ba Be",Bắc Kạn
46771261,Ba Bể Homestay - Nhà Nghỉ Trần Thực (Ba Be Homestay - Nha Nghi Tran Thuc),"Thôn Pác Ngòi, Nam Mẫu, Ba Bể, Bắc Kạn, Ba Be, Vietnam",Bắc Kạn
46633886,"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)","Đường tỉnh 254, Ba Bể, Ba Be, Vietnam",Bắc Kạn
47572929,Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac),"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Vietnam",Bắc Kạn
33221684,Pac Ngoi Village Homestay,"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn, Ba Be Thôn pác ngòi, Ba Be, Ba Bể, Vietnam",Bắc Kạn
16895447,Hoàng Quân Homestay (Hoang Quan Homestay),"thôn pác ngòi, xã nam mẫu, huyện ba bể, tỉnh Bắc Kạn Ba Be Lake, Ba Bể, Ba Be, Vietnam",Bắc Kạn
2568991,Ba Be lake-Huyen Hao Homestay,"Pac Ngoi, Nam Mau, Ba Be, Ba Bể, Vietnam",Bắc Kạn
28139087,Nhà dân Ba Bể Green (Ba Be Green Homestay),"Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn, Ba Bể, Ba Be, Vietnam",Bắc Kạn
833978,Ba Be Lake View Homestay,"Pac Ngoi Village, Ba Be district, Ba Bể, Ba Be, Vietnam",Bắc Kạn
15371877,Hoang Hop Homestay - Hostel,"9JQQ+67X, Ba Bể, Ba Be, Vietnam",Bắc Kạn
2418983,Hoàng Nguyên Homestay (Hoang Nguyen Homestay Ba Be),"254 Pác Ngòi, Nam Mẫu, Ba Bể, Ba Be, Vietnam",Bắc Kạn
13876131,Tran Xuan Homestay Ba Be Village,"Thôn pác ngòi xã nam mẫu huyện ba bể tỉnh bắc Kạn Thôn pác ngòi, xã Nam mẫu, huyện ba bể, Tỉnh Bắc Kạn, Ba Bể, Ba Be, Vietnam",Bắc Kạn
6772559,Trần Thực homestay-Ba bể (Tran Thuc homestay-Ba be),"Thôn pác ngòi - xã nam mẫu - huyện ba bể - tỉnh bắc cạn pác ngòi - ba bể, Ba Bể, Ba Be, Vietnam",Bắc Kạn
27915093,Nhà nghỉ Trần Xuân (Tran Xuan Homestay),"Pac Ngoi Village, Nam Mau Ward, Ba Be District, Bac Kan, Ba Bể, Ba Be, Vietnam",Bắc Kạn
18096613,PHÚC ANH Hotel 1 (PHUC ANH Hotel 1),"190 Đường Kon Tum, Bắc Kạn, Vietnam",Bắc Kạn
